Transaction,Purchase_Date,Customer_ID,Gender,Marital_Status,Homeowner,Children,Annual_Income,City,State_or_Province,Country,Product_Family,Product_Department,Product_Category,Units_Sold,Revenue
7976,5/3/2013,6757,M,M,Y,1,$10K - $30K,Los Angeles,CA,USA,Food,Deli,Side Dishes,5,$9.77
7977,5/3/2013,2531,F,S,Y,3,$10K - $30K,San Francisco,CA,USA,Non-Consumable,Household,Electrical,2,$3.78
7978,5/3/2013,5973,M,M,Y,2,$90K - $110K,Bremerton,WA,USA,Food,Dairy,Dairy,5,$44.24
7979,5/3/2013,8511,F,M,Y,1,$70K - $90K,Spokane,WA,USA,Food,Produce,Fruit,4,$8.98
7980,5/3/2013,9064,F,M,Y,3,$50K - $70K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,3,$8.95
7981,5/3/2013,4547,M,S,N,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Desserts,3,$2.07
7982,5/3/2013,732,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Food,Dairy,Dairy,4,$39.20
7983,5/3/2013,5542,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,3,$4.54
7984,5/3/2013,4642,M,M,Y,5,$50K - $70K,Seattle,WA,USA,Food,Produce,Vegetables,4,$12.10
7985,5/3/2013,4853,M,S,Y,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Vegetables,5,$16.83
7986,5/3/2013,6259,F,S,N,5,$10K - $30K,Vancouver,BC,Canada,Non-Consumable,Checkout,Miscellaneous,6,$21.98
7987,5/3/2013,7072,F,S,Y,2,$90K - $110K,Spokane,WA,USA,Food,Canned Foods,Canned Tuna,5,$18.65
7988,5/3/2013,4524,M,M,Y,1,$30K - $50K,San Diego,CA,USA,Food,Baked Goods,Bread,4,$9.77
7989,5/3/2013,4584,F,M,Y,1,$130K - $150K,Portland,OR,USA,Food,Baking Goods,Baking Goods,4,$5.66
7990,5/3/2013,8179,F,S,N,3,$50K - $70K,Portland,OR,USA,Food,Produce,Fruit,6,$3.26
7991,5/3/2013,6690,F,M,Y,2,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,6,$27.74
7992,5/3/2013,8919,M,S,Y,4,$130K - $150K,Salem,OR,USA,Food,Snack Foods,Snack Foods,2,$9.58
7993,5/3/2013,8529,M,M,N,4,$10K - $30K,San Diego,CA,USA,Non-Consumable,Household,Hardware,6,$7.22
7994,5/3/2013,6464,M,S,Y,3,$10K - $30K,Merida,Yucatan,Mexico,Food,Starchy Foods,Starchy Foods,4,$15.86
7995,5/3/2013,2139,F,M,Y,4,$10K - $30K,Merida,Yucatan,Mexico,Food,Produce,Fruit,4,$24.62
7996,5/3/2013,2852,M,M,Y,0,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Fruit,4,$6.81
7997,5/3/2013,7006,M,M,Y,1,$10K - $30K,Seattle,WA,USA,Food,Snacks,Candy,5,$22.64
7998,5/3/2013,8083,F,M,Y,0,$30K - $50K,San Diego,CA,USA,Food,Baking Goods,Baking Goods,3,$6.27
7999,5/3/2013,7321,M,M,N,4,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Pizza,6,$34.50
8000,5/3/2013,1286,M,M,Y,4,$30K - $50K,San Diego,CA,USA,Food,Baking Goods,Baking Goods,4,$3.40
8001,5/4/2013,511,F,M,N,4,$10K - $30K,Spokane,WA,USA,Food,Snack Foods,Snack Foods,2,$5.06
8002,5/4/2013,8966,F,S,N,3,$50K - $70K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,$9.93
8003,5/4/2013,3397,F,S,Y,2,$30K - $50K,Tacoma,WA,USA,Food,Baking Goods,Baking Goods,4,$9.52
8004,5/4/2013,3755,M,S,N,3,$30K - $50K,San Diego,CA,USA,Drink,Beverages,Hot Beverages,4,$24.88
8005,5/4/2013,8697,F,S,Y,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Beverages,Carbonated Beverages,3,$5.87
8006,5/4/2013,6372,M,M,Y,0,$90K - $110K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,4,$17.04
8007,5/4/2013,7713,F,S,Y,1,$150K +,Tacoma,WA,USA,Food,Breakfast Foods,Breakfast Foods,5,$15.11
8008,5/4/2013,5050,F,S,Y,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Fruit,4,$25.21
8009,5/4/2013,2548,M,S,Y,1,$70K - $90K,Salem,OR,USA,Food,Frozen Foods,Meat,4,$7.29
8010,5/4/2013,838,F,S,N,4,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Snacks,Candy,5,$6.27
8011,5/4/2013,3020,F,M,N,1,$30K - $50K,Salem,OR,USA,Food,Baked Goods,Bread,4,$7.91
8012,5/4/2013,8892,M,S,Y,1,$50K - $70K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$11.00
8013,5/4/2013,4766,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,5,$28.16
8014,5/4/2013,5314,M,S,Y,3,$30K - $50K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,2,$1.60
8015,5/4/2013,8279,F,S,Y,3,$70K - $90K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Household,Plastic Products,4,$35.88
8016,5/4/2013,5869,M,S,Y,1,$130K - $150K,Salem,OR,USA,Food,Eggs,Eggs,3,$12.89
8017,5/4/2013,8688,F,M,Y,4,$10K - $30K,Vancouver,BC,Canada,Food,Dairy,Dairy,4,$14.90
8018,5/4/2013,4870,M,S,N,3,$30K - $50K,Vancouver,BC,Canada,Food,Canned Foods,Vegetables,6,$18.00
8019,5/4/2013,1744,M,M,N,3,$30K - $50K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,3,$2.81
8020,5/4/2013,6632,M,S,Y,0,$70K - $90K,Merida,Yucatan,Mexico,Food,Baking Goods,Baking Goods,5,$3.02
8021,5/4/2013,9844,F,M,Y,4,$70K - $90K,Merida,Yucatan,Mexico,Food,Frozen Foods,Breakfast Foods,5,$6.45
8022,5/4/2013,7171,M,S,N,3,$30K - $50K,Yakima,WA,USA,Food,Canned Foods,Vegetables,4,$9.84
8023,5/4/2013,5865,M,S,N,1,$10K - $30K,Seattle,WA,USA,Food,Canned Foods,Canned Sardines,3,$10.26
8024,5/4/2013,5099,F,M,Y,1,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,5,$11.00
8025,5/4/2013,7860,M,M,N,2,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Produce,Specialty,4,$14.20
8026,5/4/2013,588,M,M,N,4,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Paper Products,5,$12.22
8027,5/4/2013,3366,M,S,Y,1,$70K - $90K,Camacho,Zacatecas,Mexico,Drink,Beverages,Carbonated Beverages,4,$5.11
8028,5/4/2013,545,F,S,N,3,$130K - $150K,Salem,OR,USA,Food,Frozen Foods,Meat,3,$25.95
8029,5/5/2013,48,M,M,N,0,$50K - $70K,Camacho,Zacatecas,Mexico,Non-Consumable,Household,Electrical,3,$13.28
8030,5/5/2013,8114,M,M,N,2,$30K - $50K,San Diego,CA,USA,Drink,Dairy,Dairy,4,$13.40
8031,5/5/2013,273,F,S,Y,1,$30K - $50K,Beverly Hills,CA,USA,Food,Breakfast Foods,Breakfast Foods,5,$5.08
8032,5/5/2013,1017,F,M,Y,4,$30K - $50K,San Andres,DF,Mexico,Food,Snacks,Candy,4,$11.40
8033,5/5/2013,3979,M,S,N,1,$30K - $50K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,4,$2.96
8034,5/5/2013,7550,M,M,Y,4,$10K - $30K,Mexico City,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,$15.94
8035,5/5/2013,1050,F,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,3,$4.27
8036,5/5/2013,6461,F,M,N,1,$50K - $70K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,$20.41
8037,5/5/2013,5838,F,M,Y,3,$30K - $50K,Mexico City,DF,Mexico,Food,Canned Foods,Vegetables,2,$5.05
8038,5/5/2013,6132,M,M,Y,0,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Household,Electrical,4,$9.98
8039,5/5/2013,3904,F,S,N,2,$10K - $30K,Vancouver,BC,Canada,Food,Produce,Specialty,4,$5.38
8040,5/5/2013,6527,F,S,Y,5,$90K - $110K,Hidalgo,Zacatecas,Mexico,Drink,Beverages,Carbonated Beverages,7,$42.12
8041,5/5/2013,6864,F,M,Y,1,$10K - $30K,Seattle,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,5,$13.52
8042,5/5/2013,9522,M,M,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Dairy,Dairy,6,$24.30
8043,5/5/2013,280,F,S,N,1,$50K - $70K,Salem,OR,USA,Food,Snack Foods,Snack Foods,3,$19.52
8044,5/5/2013,4750,F,S,Y,5,$130K - $150K,Portland,OR,USA,Food,Canned Foods,Vegetables,5,$13.05
8045,5/5/2013,6533,F,S,N,4,$30K - $50K,Vancouver,BC,Canada,Food,Seafood,Seafood,4,$11.22
8046,5/5/2013,7190,M,S,N,2,$50K - $70K,Yakima,WA,USA,Food,Baked Goods,Bread,4,$7.06
8047,5/5/2013,7263,M,S,Y,3,$10K - $30K,Portland,OR,USA,Food,Baked Goods,Bread,5,$14.85
8048,5/5/2013,624,F,S,N,3,$10K - $30K,Seattle,WA,USA,Non-Consumable,Household,Plastic Products,3,$33.84
8049,5/5/2013,8326,F,M,Y,1,$10K - $30K,Mexico City,DF,Mexico,Food,Baked Goods,Bread,5,$22.85
8050,5/5/2013,1788,F,M,N,5,$30K - $50K,Acapulco,Guerrero,Mexico,Food,Snack Foods,Snack Foods,5,$14.16
8051,5/5/2013,9108,F,M,Y,1,$30K - $50K,San Andres,DF,Mexico,Food,Deli,Meat,4,$7.15
8052,5/5/2013,1113,M,M,Y,1,$130K - $150K,Victoria,BC,Canada,Food,Deli,Meat,4,$11.13
8053,5/5/2013,5909,M,S,N,1,$30K - $50K,Salem,OR,USA,Drink,Beverages,Carbonated Beverages,4,$20.15
8054,5/5/2013,8370,F,M,N,2,$110K - $130K,Portland,OR,USA,Food,Frozen Foods,Pizza,2,$8.37
8055,5/5/2013,8898,F,M,Y,0,$70K - $90K,Portland,OR,USA,Food,Produce,Vegetables,4,$21.42
8056,5/5/2013,382,M,M,Y,4,$30K - $50K,Vancouver,BC,Canada,Food,Baked Goods,Bread,5,$9.53
8057,5/5/2013,7338,F,M,Y,3,$50K - $70K,Portland,OR,USA,Food,Snack Foods,Snack Foods,3,$23.93
8058,5/5/2013,9596,M,M,Y,1,$30K - $50K,San Andres,DF,Mexico,Food,Dairy,Dairy,4,$11.43
8059,5/6/2013,1792,M,S,Y,4,$10K - $30K,San Andres,DF,Mexico,Food,Breakfast Foods,Breakfast Foods,4,$4.98
8060,5/6/2013,2071,F,S,Y,2,$30K - $50K,Portland,OR,USA,Food,Canned Foods,Canned Soup,3,$10.07
8061,5/6/2013,4431,F,S,Y,4,$130K - $150K,Salem,OR,USA,Food,Snack Foods,Snack Foods,6,$22.92
8062,5/6/2013,6096,M,M,Y,2,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Carbonated Beverages,3,$6.98
8063,5/6/2013,7558,M,S,Y,4,$70K - $90K,Salem,OR,USA,Food,Snack Foods,Snack Foods,3,$16.33
8064,5/6/2013,7379,M,S,N,0,$50K - $70K,Beverly Hills,CA,USA,Food,Baking Goods,Baking Goods,4,$25.34
8065,5/6/2013,8683,F,S,Y,3,$130K - $150K,Mexico City,DF,Mexico,Food,Produce,Vegetables,5,$9.89
8066,5/6/2013,4618,M,M,N,3,$50K - $70K,Bremerton,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,$6.12
8067,5/6/2013,1612,M,M,Y,3,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,4,$8.76
8068,5/6/2013,3797,M,M,Y,5,$50K - $70K,San Diego,CA,USA,Food,Produce,Fruit,3,$8.60
8069,5/6/2013,8022,F,M,Y,4,$30K - $50K,Seattle,WA,USA,Food,Produce,Vegetables,2,$13.16
8070,5/6/2013,1371,M,M,Y,3,$30K - $50K,Acapulco,Guerrero,Mexico,Food,Snack Foods,Snack Foods,5,$10.85
8071,5/6/2013,1825,M,M,Y,5,$30K - $50K,Yakima,WA,USA,Food,Dairy,Dairy,4,$18.65
8072,5/6/2013,9076,F,S,Y,4,$30K - $50K,Vancouver,BC,Canada,Food,Eggs,Eggs,6,$32.08
8073,5/6/2013,9726,M,M,Y,3,$30K - $50K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,5,$19.08
8074,5/6/2013,7356,F,M,N,4,$10K - $30K,Merida,Yucatan,Mexico,Food,Starchy Foods,Starchy Foods,2,$10.01
8075,5/6/2013,9844,F,M,Y,4,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Household,Electrical,3,$14.59
8076,5/6/2013,6631,M,M,N,3,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Produce,Vegetables,4,$18.21
8077,5/6/2013,211,M,M,Y,3,$10K - $30K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,5,$7.45
8078,5/6/2013,3245,F,S,N,2,$30K - $50K,Tacoma,WA,USA,Food,Deli,Meat,3,$6.91
8079,5/6/2013,2530,F,M,Y,3,$10K - $30K,Los Angeles,CA,USA,Food,Frozen Foods,Vegetables,6,$22.12
8080,5/6/2013,2298,F,S,Y,4,$150K +,Bremerton,WA,USA,Non-Consumable,Household,Paper Products,5,$15.57
8081,5/6/2013,6187,M,S,Y,3,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Produce,Packaged Vegetables,2,$8.70
8082,5/6/2013,6837,F,S,N,2,$30K - $50K,San Andres,DF,Mexico,Food,Dairy,Dairy,3,$20.30
8083,5/6/2013,5944,M,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,6,$10.88
8084,5/6/2013,2310,F,M,N,4,$10K - $30K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Periodicals,Magazines,5,$22.68
8085,5/6/2013,7261,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Eggs,Eggs,6,$9.37
8086,5/6/2013,1325,M,S,N,4,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Baking Goods,5,$11.40
8087,5/6/2013,8275,F,M,N,3,$50K - $70K,Spokane,WA,USA,Food,Produce,Packaged Vegetables,4,$9.30
8088,5/6/2013,4391,F,M,Y,3,$30K - $50K,Spokane,WA,USA,Food,Frozen Foods,Vegetables,4,$14.74
8089,5/6/2013,6358,F,S,N,3,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Deli,Side Dishes,3,$9.30
8090,5/7/2013,2627,M,S,Y,1,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Electrical,4,$3.36
8091,5/7/2013,2688,F,M,Y,5,$50K - $70K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,6,$17.86
8092,5/7/2013,3113,M,M,N,3,$10K - $30K,Salem,OR,USA,Food,Frozen Foods,Frozen Desserts,3,$2.84
8093,5/7/2013,3174,F,M,N,5,$130K - $150K,Camacho,Zacatecas,Mexico,Food,Seafood,Seafood,4,$10.06
8094,5/7/2013,6080,M,M,N,3,$10K - $30K,Mexico City,DF,Mexico,Drink,Beverages,Pure Juice Beverages,5,$9.24
8095,5/7/2013,7238,M,S,Y,5,$10K - $30K,Victoria,BC,Canada,Food,Seafood,Seafood,3,$14.79
8096,5/7/2013,4561,M,S,Y,2,$30K - $50K,Vancouver,BC,Canada,Food,Canned Foods,Vegetables,3,$32.84
8097,5/7/2013,9394,F,S,Y,4,$70K - $90K,San Diego,CA,USA,Food,Produce,Specialty,5,$36.61
8098,5/7/2013,10113,F,S,Y,4,$150K +,Acapulco,Guerrero,Mexico,Food,Produce,Fruit,4,$10.96
8099,5/7/2013,906,M,M,Y,1,$50K - $70K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,4,$15.47
8100,5/7/2013,5493,F,M,N,3,$70K - $90K,Beverly Hills,CA,USA,Food,Baking Goods,Baking Goods,3,$5.57
8101,5/7/2013,4360,M,M,Y,4,$50K - $70K,Vancouver,BC,Canada,Food,Baking Goods,Jams and Jellies,4,$13.07
8102,5/7/2013,8034,M,S,N,4,$90K - $110K,San Diego,CA,USA,Food,Frozen Foods,Pizza,2,$2.05
8103,5/7/2013,5503,M,M,N,3,$50K - $70K,Beverly Hills,CA,USA,Food,Produce,Fruit,5,$23.27
8104,5/7/2013,7614,M,M,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Canned Foods,Vegetables,5,$36.77
8105,5/7/2013,305,F,S,N,4,$70K - $90K,Vancouver,BC,Canada,Food,Baked Goods,Bread,4,$20.20
8106,5/7/2013,2551,F,M,N,4,$70K - $90K,Camacho,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,3,$12.90
8107,5/7/2013,4807,F,M,Y,3,$70K - $90K,Camacho,Zacatecas,Mexico,Drink,Beverages,Hot Beverages,3,$2.52
8108,5/7/2013,7726,F,S,N,1,$10K - $30K,Vancouver,BC,Canada,Drink,Dairy,Dairy,4,$6.01
8109,5/7/2013,2998,M,M,Y,4,$130K - $150K,Merida,Yucatan,Mexico,Food,Deli,Side Dishes,6,$11.71
8110,5/7/2013,4484,M,M,Y,3,$50K - $70K,Seattle,WA,USA,Food,Dairy,Dairy,4,$12.86
8111,5/7/2013,5767,F,M,N,3,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,6,$16.63
8112,5/7/2013,1265,F,M,N,2,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Canned Foods,Canned Anchovies,2,$9.70
8113,5/7/2013,1265,F,M,N,2,$50K - $70K,Orizaba,Veracruz,Mexico,Non-Consumable,Periodicals,Magazines,3,$17.04
8114,5/7/2013,2677,F,S,Y,1,$50K - $70K,Salem,OR,USA,Food,Canned Foods,Canned Soup,4,$8.96
8115,5/7/2013,7033,F,M,N,1,$50K - $70K,Beverly Hills,CA,USA,Food,Snacks,Candy,4,$4.59
8116,5/7/2013,8907,F,M,Y,5,$130K - $150K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,3,$4.98
8117,5/7/2013,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Food,Frozen Foods,Frozen Entrees,3,$3.72
8118,5/7/2013,7356,F,M,N,4,$10K - $30K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,4,$6.90
8119,5/7/2013,1491,F,M,Y,1,$130K - $150K,Spokane,WA,USA,Food,Eggs,Eggs,4,$6.29
8120,5/7/2013,7560,M,S,Y,4,$50K - $70K,Los Angeles,CA,USA,Food,Baked Goods,Bread,3,$3.02
8121,5/7/2013,6837,F,S,N,2,$30K - $50K,San Andres,DF,Mexico,Drink,Beverages,Pure Juice Beverages,4,$12.96
8122,5/7/2013,322,M,S,Y,1,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Deli,Side Dishes,5,$23.94
8123,5/7/2013,1325,M,S,N,4,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Desserts,5,$2.28
8124,5/7/2013,3419,F,S,N,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Fruit,6,$24.64
8125,5/7/2013,5073,F,M,Y,0,$50K - $70K,Guadalajara,Jalisco,Mexico,Food,Produce,Vegetables,2,$6.95
8126,5/7/2013,4094,F,S,N,2,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$10.14
8127,5/7/2013,8283,M,M,Y,1,$130K - $150K,Tacoma,WA,USA,Non-Consumable,Household,Electrical,6,$35.06
8128,5/8/2013,7337,M,S,N,2,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Produce,Vegetables,4,$14.31
8129,5/8/2013,572,M,M,Y,3,$30K - $50K,Bellingham,WA,USA,Non-Consumable,Household,Electrical,2,$8.45
8130,5/8/2013,248,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Food,Breakfast Foods,Breakfast Foods,3,$6.34
8131,5/8/2013,9728,M,M,Y,1,$10K - $30K,Spokane,WA,USA,Food,Baked Goods,Bread,5,$13.89
8132,5/8/2013,8809,F,M,Y,4,$10K - $30K,Seattle,WA,USA,Food,Canned Foods,Vegetables,4,$9.36
8133,5/8/2013,7519,F,M,Y,2,$50K - $70K,San Diego,CA,USA,Food,Baking Goods,Baking Goods,5,$11.97
8134,5/8/2013,4137,M,S,Y,2,$110K - $130K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,$31.59
8135,5/8/2013,8397,F,S,N,3,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Dairy,Dairy,5,$13.11
8136,5/8/2013,732,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Food,Canned Foods,Canned Tuna,5,$14.18
8137,5/8/2013,4985,M,S,N,3,$70K - $90K,Yakima,WA,USA,Non-Consumable,Household,Cleaning Supplies,5,$11.16
8138,5/8/2013,6886,F,S,Y,5,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Household,Electrical,4,$10.77
8139,5/8/2013,9806,M,S,Y,4,$90K - $110K,Mexico City,DF,Mexico,Food,Baking Goods,Jams and Jellies,3,$21.66
8140,5/8/2013,8915,M,S,N,2,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Baked Goods,Bread,5,$23.32
8141,5/8/2013,6544,F,S,N,0,$10K - $30K,Salem,OR,USA,Food,Baking Goods,Baking Goods,5,$9.40
8142,5/8/2013,2468,F,S,Y,4,$130K - $150K,Salem,OR,USA,Food,Baking Goods,Baking Goods,3,$5.29
8143,5/8/2013,7565,F,M,Y,1,$30K - $50K,Seattle,WA,USA,Food,Deli,Meat,5,$25.60
8144,5/8/2013,8564,F,M,Y,1,$10K - $30K,Camacho,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,5,$10.97
8145,5/8/2013,5848,F,S,N,2,$70K - $90K,Beverly Hills,CA,USA,Food,Canned Foods,Vegetables,4,$16.15
8146,5/8/2013,10113,F,S,Y,4,$150K +,Acapulco,Guerrero,Mexico,Food,Dairy,Dairy,5,$40.50
8147,5/8/2013,568,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Checkout,Miscellaneous,4,$11.00
8148,5/8/2013,8875,M,S,N,2,$50K - $70K,Vancouver,BC,Canada,Food,Frozen Foods,Pizza,4,$14.92
8149,5/8/2013,630,F,S,N,4,$70K - $90K,San Diego,CA,USA,Non-Consumable,Household,Plastic Products,4,$16.77
8150,5/8/2013,8529,M,M,N,4,$10K - $30K,San Diego,CA,USA,Food,Starchy Foods,Starchy Foods,5,$5.57
8151,5/8/2013,45,M,S,Y,5,$50K - $70K,Seattle,WA,USA,Food,Seafood,Seafood,6,$4.42
8152,5/8/2013,1256,M,M,N,5,$30K - $50K,Beverly Hills,CA,USA,Food,Produce,Vegetables,3,$9.00
8153,5/8/2013,4871,F,S,Y,2,$70K - $90K,Merida,Yucatan,Mexico,Food,Dairy,Dairy,4,$5.51
8154,5/8/2013,322,M,S,Y,1,$10K - $30K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,$32.84
8155,5/8/2013,6669,M,M,Y,4,$50K - $70K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Household,Hardware,4,$9.88
8156,5/8/2013,869,M,S,Y,2,$90K - $110K,Victoria,BC,Canada,Food,Canned Foods,Canned Anchovies,6,$18.24
8157,5/8/2013,869,M,S,Y,2,$90K - $110K,Victoria,BC,Canada,Food,Deli,Meat,6,$4.44
8158,5/8/2013,1843,M,M,Y,2,$50K - $70K,Victoria,BC,Canada,Food,Dairy,Dairy,6,$30.10
8159,5/8/2013,6791,M,S,Y,0,$50K - $70K,Victoria,BC,Canada,Food,Frozen Foods,Vegetables,4,$5.83
8160,5/8/2013,2570,M,M,Y,2,$70K - $90K,Spokane,WA,USA,Food,Starchy Foods,Starchy Foods,5,$13.04
8161,5/8/2013,3592,M,M,Y,3,$110K - $130K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,2,$11.80
8162,5/8/2013,322,M,S,Y,1,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Dairy,Dairy,3,$15.40
8163,5/9/2013,2723,F,M,Y,2,$70K - $90K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,3,$7.56
8164,5/9/2013,8040,F,S,Y,4,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,5,$17.71
8165,5/9/2013,10174,M,S,Y,5,$30K - $50K,Beverly Hills,CA,USA,Food,Dairy,Dairy,4,$28.90
8166,5/9/2013,264,F,S,N,0,$10K - $30K,Bellingham,WA,USA,Food,Baking Goods,Jams and Jellies,2,$1.60
8167,5/9/2013,2846,F,M,Y,1,$50K - $70K,Portland,OR,USA,Food,Deli,Meat,4,$20.49
8168,5/9/2013,7109,M,S,N,3,$50K - $70K,Portland,OR,USA,Food,Snack Foods,Snack Foods,5,$16.97
8169,5/9/2013,3608,F,M,Y,0,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Snacks,Candy,2,$10.98
8170,5/9/2013,5108,F,M,Y,3,$50K - $70K,Vancouver,BC,Canada,Food,Produce,Vegetables,5,$24.62
8171,5/9/2013,7724,M,M,Y,1,$50K - $70K,Seattle,WA,USA,Food,Dairy,Dairy,3,$9.30
8172,5/9/2013,482,M,S,N,4,$30K - $50K,San Diego,CA,USA,Drink,Beverages,Hot Beverages,4,$11.08
8173,5/9/2013,739,M,M,Y,4,$50K - $70K,Yakima,WA,USA,Food,Snack Foods,Snack Foods,3,$5.73
8174,5/9/2013,632,M,M,N,2,$150K +,Vancouver,BC,Canada,Drink,Beverages,Hot Beverages,5,$16.38
8175,5/9/2013,2632,M,S,Y,3,$10K - $30K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,3,$10.35
8176,5/9/2013,1575,M,M,N,2,$10K - $30K,Salem,OR,USA,Food,Snack Foods,Snack Foods,2,$9.22
8177,5/9/2013,8404,M,M,Y,3,$50K - $70K,Bremerton,WA,USA,Food,Dairy,Dairy,3,$10.80
8178,5/9/2013,1987,F,M,Y,0,$50K - $70K,Salem,OR,USA,Food,Snack Foods,Snack Foods,3,$5.22
8179,5/9/2013,8571,M,S,N,1,$10K - $30K,Bremerton,WA,USA,Drink,Beverages,Drinks,3,$18.96
8180,5/9/2013,1038,F,M,N,3,$30K - $50K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,5,$4.75
8181,5/9/2013,8176,M,S,N,1,$10K - $30K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$8.03
8182,5/9/2013,2526,F,S,Y,3,$30K - $50K,San Diego,CA,USA,Food,Canned Foods,Canned Soup,4,$11.94
8183,5/9/2013,3419,F,S,N,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,4,$13.73
8184,5/9/2013,3643,F,S,Y,2,$130K - $150K,Walla Walla,WA,USA,Food,Snack Foods,Snack Foods,3,$19.38
8185,5/9/2013,415,M,S,N,4,$50K - $70K,Vancouver,BC,Canada,Non-Consumable,Household,Paper Products,4,$7.67
8186,5/10/2013,8063,F,S,Y,5,$10K - $30K,Portland,OR,USA,Food,Produce,Vegetables,6,$16.19
